var,type,low,high,err
y,flt,-1.485227786168093612121150317059e-213,-1.485227786168093447227741815372e-213,4.646657211166997598340596451492e-16
y,flt,-7.426138930840468060605751585293e-214,-7.426138930840467236138709076860e-214,4.646657211166997598340596451492e-16
y,flt,-3.713069465420234030302875792647e-214,-3.713069465420233618069354538430e-214,4.646657211166997598340596451492e-16
y,flt,-1.856534732710117015151437896323e-214,-1.856534732710116809034677269215e-214,4.646657211166997598340596451492e-16
y,flt,-9.282673663550585075757189481617e-215,-9.282673663550584045173386346075e-215,4.646657211166997598340596451492e-16
y,flt,-4.641336831775292537878594740808e-215,-4.641336831775292022586693173038e-215,4.646657211166997598340596451492e-16
y,flt,-2.320668415887646268939297370404e-215,-2.320668415887646011293346586519e-215,4.646657211166997598340596451492e-16
y,flt,-1.160334207943823134469648685202e-215,-1.160334207943823005646673293259e-215,4.646657211166997598340596451492e-16
y,flt,-5.801671039719115672348243426010e-216,-5.801671039719115028233366466297e-216,4.646657211166997598340596451492e-16
y,flt,-2.900835519859557836174121713005e-216,-2.900835519859557514116683233149e-216,4.646657211166997598340596451492e-16
y,flt,-1.450417759929778918087060856503e-216,-1.450417759929778757058341616574e-216,4.646657211166997598340596451492e-16
y,flt,-7.252088799648894590435304282513e-217,-7.252088799648893785291708082871e-217,4.646657211166997598340596451492e-16
y,flt,-3.626044399824447295217652141257e-217,-3.626044399824446892645854041436e-217,4.646657211166997598340596451492e-16
y,flt,-1.813022199912223647608826070628e-217,-1.813022199912223446322927020718e-217,4.646657211166997598340596451492e-16
y,flt,-9.065110999561118238044130353141e-218,-9.065110999561117231614635103589e-218,4.646657211166997598340596451492e-16
y,flt,-4.532555499780559119022065176571e-218,-4.532555499780558615807317551795e-218,4.646657211166997598340596451492e-16
y,flt,-2.266277749890279559511032588285e-218,-2.266277749890279307903658775897e-218,4.646657211166997598340596451492e-16
y,flt,-1.133138874945139779755516294143e-218,-1.133138874945139653951829387949e-218,4.646657211166997598340596451492e-16
y,flt,-5.665694374725698898777581470713e-219,-5.665694374725698269759146939743e-219,4.646657211166997598340596451492e-16
y,flt,-2.832847187362849449388790735357e-219,-2.832847187362849134879573469872e-219,4.646657211166997598340596451492e-16
y,flt,-1.416423593681424724694395367678e-219,-1.416423593681424567439786734936e-219,4.646657211166997598340596451492e-16
y,flt,-7.082117968407123623471976838392e-220,-7.082117968407122837198933674679e-220,4.646657211166997598340596451492e-16
y,flt,-3.541058984203561811735988419196e-220,-3.541058984203561418599466837340e-220,4.646657211166997598340596451492e-16
y,flt,-1.770529492101780905867994209598e-220,-1.770529492101780709299733418670e-220,4.646657211166997598340596451492e-16
y,flt,-8.852647460508904529339971047990e-221,-8.852647460508903546498667093349e-221,4.646657211166997598340596451492e-16
y,flt,-4.426323730254452264669985523995e-221,-4.426323730254451773249333546674e-221,4.646657211166997598340596451492e-16
y,flt,-2.213161865127226132334992761997e-221,-2.213161865127225886624666773337e-221,4.646657211166997598340596451492e-16
y,flt,-1.106580932563613066167496380999e-221,-1.106580932563612943312333386669e-221,4.646657211166997598340596451492e-16
y,flt,-5.532904662818065330837481904993e-222,-5.532904662818064716561666933343e-222,4.646657211166997598340596451492e-16
y,flt,-2.766452331409032665418740952497e-222,-2.766452331409032358280833466672e-222,4.646657211166997598340596451492e-16
y,flt,-1.383226165704516332709370476248e-222,-1.383226165704516179140416733336e-222,4.646657211166997598340596451492e-16
y,flt,-6.916130828522581663546852381242e-223,-6.916130828522580895702083666679e-223,4.646657211166997598340596451492e-16
y,flt,-3.458065414261290831773426190621e-223,-3.458065414261290447851041833339e-223,4.646657211166997598340596451492e-16
y,flt,-1.729032707130645415886713095310e-223,-1.729032707130645223925520916670e-223,4.646657211166997598340596451492e-16
y,flt,-8.645163535653227079433565476552e-224,-8.645163535653226119627604583349e-224,4.646657211166997598340596451492e-16
y,flt,-4.322581767826613539716782738276e-224,-4.322581767826613059813802291674e-224,4.646657211166997598340596451492e-16
y,flt,-2.161290883913306769858391369138e-224,-2.161290883913306529906901145837e-224,4.646657211166997598340596451492e-16
y,flt,-1.080645441956653384929195684569e-224,-1.080645441956653264953450572919e-224,4.646657211166997598340596451492e-16
y,flt,-5.403227209783266924645978422845e-225,-5.403227209783266324767252864593e-225,4.646657211166997598340596451492e-16
y,flt,-2.701613604891633462322989211423e-225,-2.701613604891633162383626432296e-225,4.646657211166997598340596451492e-16
y,flt,-1.350806802445816731161494605711e-225,-1.350806802445816581191813216148e-225,4.646657211166997598340596451492e-16
y,flt,-6.754034012229083655807473028556e-226,-6.754034012229082905959066080741e-226,4.646657211166997598340596451492e-16
y,flt,-3.377017006114541827903736514278e-226,-3.377017006114541452979533040371e-226,4.646657211166997598340596451492e-16
y,flt,-1.688508503057270913951868257139e-226,-1.688508503057270726489766520185e-226,4.646657211166997598340596451492e-16
y,flt,-8.442542515286354569759341285696e-227,-8.442542515286353632448832600926e-227,4.646657211166997598340596451492e-16
y,flt,-4.221271257643177284879670642848e-227,-4.221271257643176816224416300463e-227,4.646657211166997598340596451492e-16
y,flt,-2.110635628821588642439835321424e-227,-2.110635628821588408112208150232e-227,4.646657211166997598340596451492e-16
y,flt,-1.055317814410794321219917660712e-227,-1.055317814410794204056104075116e-227,4.646657211166997598340596451492e-16
y,flt,-5.276589072053971606099588303560e-228,-5.276589072053971020280520375579e-228,4.646657211166997598340596451492e-16
y,flt,-2.638294536026985803049794151780e-228,-2.638294536026985510140260187789e-228,4.646657211166997598340596451492e-16
y,flt,-1.319147268013492901524897075890e-228,-1.319147268013492755070130093895e-228,4.646657211166997598340596451492e-16
y,flt,-6.595736340067464507624485379450e-229,-6.595736340067463775350650469474e-229,4.646657211166997598340596451492e-16
y,flt,-3.297868170033732253812242689725e-229,-3.297868170033731887675325234737e-229,4.646657211166997598340596451492e-16
y,flt,-1.648934085016866126906121344862e-229,-1.648934085016865943837662617368e-229,4.646657211166997598340596451492e-16
y,flt,-8.244670425084330634530606724312e-230,-8.244670425084329719188313086842e-230,4.646657211166997598340596451492e-16
y,flt,-4.122335212542165317265303362156e-230,-4.122335212542164859594156543421e-230,4.646657211166997598340596451492e-16
y,flt,-2.061167606271082658632651681078e-230,-2.061167606271082429797078271711e-230,4.646657211166997598340596451492e-16
y,flt,-1.030583803135541329316325840539e-230,-1.030583803135541214898539135855e-230,4.646657211166997598340596451492e-16
y,flt,-5.152919015677706646581629202695e-231,-5.152919015677706074492695679276e-231,4.646657211166997598340596451492e-16
y,flt,-2.576459507838853323290814601348e-231,-2.576459507838853037246347839638e-231,4.646657211166997598340596451492e-16
y,flt,-1.288229753919426661645407300674e-231,-1.288229753919426518623173919819e-231,4.646657211166997598340596451492e-16
y,flt,-6.441148769597133308227036503369e-232,-6.441148769597132593115869599095e-232,4.646657211166997598340596451492e-16
y,flt,-3.220574384798566654113518251684e-232,-3.220574384798566296557934799548e-232,4.646657211166997598340596451492e-16
y,flt,-1.610287192399283327056759125842e-232,-1.610287192399283148278967399774e-232,4.646657211166997598340596451492e-16
y,flt,-8.051435961996416635283795629211e-233,-8.051435961996415741394836998869e-233,4.646657211166997598340596451492e-16
y,flt,-4.025717980998208317641897814606e-233,-4.025717980998207870697418499435e-233,4.646657211166997598340596451492e-16
y,flt,-2.012858990499104158820948907303e-233,-2.012858990499103935348709249717e-233,4.646657211166997598340596451492e-16
y,flt,-1.006429495249552079410474453651e-233,-1.006429495249551967674354624859e-233,4.646657211166997598340596451492e-16
y,flt,-5.032147476247760397052372268257e-234,-5.032147476247759838371773124293e-234,4.646657211166997598340596451492e-16
y,flt,-2.516073738123880198526186134128e-234,-2.516073738123879919185886562147e-234,4.646657211166997598340596451492e-16
y,flt,-1.258036869061940099263093067064e-234,-1.258036869061939959592943281073e-234,4.646657211166997598340596451492e-16
y,flt,-6.290184345309700496315465335321e-235,-6.290184345309699797964716405367e-235,4.646657211166997598340596451492e-16
y,flt,-3.145092172654850248157732667661e-235,-3.145092172654849898982358202683e-235,4.646657211166997598340596451492e-16
y,flt,-1.572546086327425124078866333830e-235,-1.572546086327424949491179101342e-235,4.646657211166997598340596451492e-16
y,flt,-7.862730431637125620394331669151e-236,-7.862730431637124747455895506708e-236,4.646657211166997598340596451492e-16
y,flt,-3.931365215818562810197165834576e-236,-3.931365215818562373727947753354e-236,4.646657211166997598340596451492e-16
y,flt,-1.965682607909281405098582917288e-236,-1.965682607909281186863973876677e-236,4.646657211166997598340596451492e-16
y,flt,-9.828413039546407025492914586439e-237,-9.828413039546405934319869383385e-237,4.646657211166997598340596451492e-16
y,flt,-4.914206519773203512746457293220e-237,-4.914206519773202967159934691693e-237,4.646657211166997598340596451492e-16
y,flt,-2.457103259886601756373228646610e-237,-2.457103259886601483579967345846e-237,4.646657211166997598340596451492e-16
y,flt,-1.228551629943300878186614323305e-237,-1.228551629943300741789983672923e-237,4.646657211166997598340596451492e-16
y,flt,-6.142758149716504390933071616525e-238,-6.142758149716503708949918364616e-238,4.646657211166997598340596451492e-16
y,flt,-3.071379074858252195466535808262e-238,-3.071379074858251854474959182308e-238,4.646657211166997598340596451492e-16
y,flt,-1.535689537429126097733267904131e-238,-1.535689537429125927237479591154e-238,4.646657211166997598340596451492e-16
y,flt,-7.678447687145630488666339520656e-239,-7.678447687145629636187397955770e-239,4.646657211166997598340596451492e-16
y,flt,-3.839223843572815244333169760328e-239,-3.839223843572814818093698977885e-239,4.646657211166997598340596451492e-16
y,flt,-1.919611921786407622166584880164e-239,-1.919611921786407409046849488942e-239,4.646657211166997598340596451492e-16
y,flt,-9.598059608932038110832924400820e-240,-9.598059608932037045234247444712e-240,4.646657211166997598340596451492e-16
y,flt,-4.799029804466019055416462200410e-240,-4.799029804466018522617123722356e-240,4.646657211166997598340596451492e-16
y,flt,-2.399514902233009527708231100205e-240,-2.399514902233009261308561861178e-240,4.646657211166997598340596451492e-16
y,flt,-1.199757451116504763854115550102e-240,-1.199757451116504630654280930589e-240,4.646657211166997598340596451492e-16
y,flt,-5.998787255582523819270577750512e-241,-5.998787255582523153271404652945e-241,4.646657211166997598340596451492e-16
y,flt,-2.999393627791261909635288875256e-241,-2.999393627791261576635702326473e-241,4.646657211166997598340596451492e-16
y,flt,-1.499696813895630954817644437628e-241,-1.499696813895630788317851163236e-241,4.646657211166997598340596451492e-16
y,flt,-7.498484069478154774088222188140e-242,-7.498484069478153941589255816181e-242,4.646657211166997598340596451492e-16
y,flt,-3.749242034739077387044111094070e-242,-3.749242034739076970794627908091e-242,4.646657211166997598340596451492e-16
y,flt,-1.874621017369538693522055547035e-242,-1.874621017369538485397313954045e-242,4.646657211166997598340596451492e-16
y,flt,-9.373105086847693467610277735175e-243,-9.373105086847692426986569770227e-243,4.646657211166997598340596451492e-16
y,flt,-4.686552543423846733805138867588e-243,-4.686552543423846213493284885113e-243,4.646657211166997598340596451492e-16
y,flt,-2.343276271711923366902569433794e-243,-2.343276271711923106746642442557e-243,4.646657211166997598340596451492e-16
y,flt,-1.171638135855961683451284716897e-243,-1.171638135855961553373321221278e-243,4.646657211166997598340596451492e-16
y,flt,-5.858190679279808417256423584485e-244,-5.858190679279807766866606106392e-244,4.646657211166997598340596451492e-16
y,flt,-2.929095339639904208628211792242e-244,-2.929095339639903883433303053196e-244,4.646657211166997598340596451492e-16
y,flt,-1.464547669819952104314105896121e-244,-1.464547669819951941716651526598e-244,4.646657211166997598340596451492e-16
y,flt,-7.322738349099760521570529480606e-245,-7.322738349099759708583257632990e-245,4.646657211166997598340596451492e-16
y,flt,-3.661369174549880260785264740303e-245,-3.661369174549879854291628816495e-245,4.646657211166997598340596451492e-16
y,flt,-1.830684587274940130392632370151e-245,-1.830684587274939927145814408247e-245,4.646657211166997598340596451492e-16
y,flt,-9.153422936374700651963161850757e-246,-9.153422936374699635729072041237e-246,4.646657211166997598340596451492e-16
y,flt,-4.576711468187350325981580925379e-246,-4.576711468187349817864536020619e-246,4.646657211166997598340596451492e-16
y,flt,-2.288355734093675162990790462689e-246,-2.288355734093674908932268010309e-246,4.646657211166997598340596451492e-16
y,flt,-1.144177867046837581495395231345e-246,-1.144177867046837454466134005155e-246,4.646657211166997598340596451492e-16
y,flt,-5.720889335234187907476976156723e-247,-5.720889335234187272330670025773e-247,4.646657211166997598340596451492e-16
y,flt,-2.860444667617093953738488078362e-247,-2.860444667617093636165335012887e-247,4.646657211166997598340596451492e-16
y,flt,-1.430222333808546976869244039181e-247,-1.430222333808546818082667506443e-247,4.646657211166997598340596451492e-16
y,flt,-7.151111669042734884346220195904e-248,-7.151111669042734090413337532216e-248,4.646657211166997598340596451492e-16
y,flt,-3.575555834521367442173110097952e-248,-3.575555834521367045206668766108e-248,4.646657211166997598340596451492e-16
y,flt,-1.787777917260683721086555048976e-248,-1.787777917260683522603334383054e-248,4.646657211166997598340596451492e-16
y,flt,-8.938889586303418605432775244880e-249,-8.938889586303417613016671915271e-249,4.646657211166997598340596451492e-16
y,flt,-4.469444793151709302716387622440e-249,-4.469444793151708806508335957635e-249,4.646657211166997598340596451492e-16
y,flt,-2.234722396575854651358193811220e-249,-2.234722396575854403254167978818e-249,4.646657211166997598340596451492e-16
y,flt,-1.117361198287927325679096905610e-249,-1.117361198287927201627083989409e-249,4.646657211166997598340596451492e-16
y,flt,-5.586805991439636628395484528050e-250,-5.586805991439636008135419947044e-250,4.646657211166997598340596451492e-16
y,flt,-2.793402995719818314197742264025e-250,-2.793402995719818004067709973522e-250,4.646657211166997598340596451492e-16
y,flt,-1.396701497859909157098871132013e-250,-1.396701497859909002033854986761e-250,4.646657211166997598340596451492e-16
y,flt,-6.983507489299545785494355660063e-251,-6.983507489299545010169274933805e-251,4.646657211166997598340596451492e-16
y,flt,-3.491753744649772892747177830031e-251,-3.491753744649772505084637466903e-251,4.646657211166997598340596451492e-16
y,flt,-1.745876872324886446373588915016e-251,-1.745876872324886252542318733451e-251,4.646657211166997598340596451492e-16
y,flt,-8.729384361624432231867944575078e-252,-8.729384361624431262711593667256e-252,4.646657211166997598340596451492e-16
y,flt,-4.364692180812216115933972287539e-252,-4.364692180812215631355796833628e-252,4.646657211166997598340596451492e-16
y,flt,-2.182346090406108057966986143770e-252,-2.182346090406107815677898416814e-252,4.646657211166997598340596451492e-16
y,flt,-1.091173045203054028983493071885e-252,-1.091173045203053907838949208407e-252,4.646657211166997598340596451492e-16
y,flt,-5.455865226015270144917465359424e-253,-5.455865226015269539194746042035e-253,4.646657211166997598340596451492e-16
y,flt,-2.727932613007635072458732679712e-253,-2.727932613007634769597373021018e-253,4.646657211166997598340596451492e-16
y,flt,-1.363966306503817536229366339856e-253,-1.363966306503817384798686510509e-253,4.646657211166997598340596451492e-16
y,flt,-6.819831532519087681146831699280e-254,-6.819831532519086923993432552544e-254,4.646657211166997598340596451492e-16
y,flt,-3.409915766259543840573415849640e-254,-3.409915766259543461996716276272e-254,4.646657211166997598340596451492e-16
y,flt,-1.704957883129771920286707924820e-254,-1.704957883129771730998358138136e-254,4.646657211166997598340596451492e-16
y,flt,-8.524789415648859601433539624100e-255,-8.524789415648858654991790690680e-255,4.646657211166997598340596451492e-16
y,flt,-4.262394707824429800716769812050e-255,-4.262394707824429327495895345340e-255,4.646657211166997598340596451492e-16
y,flt,-2.131197353912214900358384906025e-255,-2.131197353912214663747947672670e-255,4.646657211166997598340596451492e-16
y,flt,-1.065598676956107450179192453012e-255,-1.065598676956107331873973836335e-255,4.646657211166997598340596451492e-16
y,flt,-5.327993384780537250895962265062e-256,-5.327993384780536659369869181675e-256,4.646657211166997598340596451492e-16
y,flt,-2.663996692390268625447981132531e-256,-2.663996692390268329684934590838e-256,4.646657211166997598340596451492e-16
y,flt,-1.331998346195134312723990566266e-256,-1.331998346195134164842467295419e-256,4.646657211166997598340596451492e-16
y,flt,-6.659991730975671563619952831328e-257,-6.659991730975670824212336477094e-257,4.646657211166997598340596451492e-16
y,flt,-3.329995865487835781809976415664e-257,-3.329995865487835412106168238547e-257,4.646657211166997598340596451492e-16
y,flt,-1.664997932743917890904988207832e-257,-1.664997932743917706053084119273e-257,4.646657211166997598340596451492e-16
y,flt,-8.324989663719589454524941039160e-258,-8.324989663719588530265420596367e-258,4.646657211166997598340596451492e-16
y,flt,-4.162494831859794727262470519580e-258,-4.162494831859794265132710298184e-258,4.646657211166997598340596451492e-16
y,flt,-2.081247415929897363631235259790e-258,-2.081247415929897132566355149092e-258,4.646657211166997598340596451492e-16
y,flt,-1.040623707964948681815617629895e-258,-1.040623707964948566283177574546e-258,4.646657211166997598340596451492e-16
y,flt,-5.203118539824743409078088149475e-259,-5.203118539824742831415887872730e-259,4.646657211166997598340596451492e-16
y,flt,-2.601559269912371704539044074737e-259,-2.601559269912371415707943936365e-259,4.646657211166997598340596451492e-16
y,flt,-1.300779634956185852269522037369e-259,-1.300779634956185707853971968182e-259,4.646657211166997598340596451492e-16
y,flt,-6.503898174780929261347610186844e-260,-6.503898174780928539269859840912e-260,4.646657211166997598340596451492e-16
y,flt,-3.251949087390464630673805093422e-260,-3.251949087390464269634929920456e-260,4.646657211166997598340596451492e-16
y,flt,-1.625974543695232315336902546711e-260,-1.625974543695232134817464960228e-260,4.646657211166997598340596451492e-16
y,flt,-8.129872718476161576684512733555e-261,-8.129872718476160674087324801140e-261,4.646657211166997598340596451492e-16
y,flt,-4.064936359238080788342256366777e-261,-4.064936359238080337043662400570e-261,4.646657211166997598340596451492e-16
y,flt,-2.032468179619040394171128183389e-261,-2.032468179619040168521831200285e-261,4.646657211166997598340596451492e-16
y,flt,-1.016234089809520197085564091694e-261,-1.016234089809520084260915600142e-261,4.646657211166997598340596451492e-16
y,flt,-5.081170449047600985427820458472e-262,-5.081170449047600421304578000712e-262,4.646657211166997598340596451492e-16
y,flt,-2.540585224523800492713910229236e-262,-2.540585224523800210652289000356e-262,4.646657211166997598340596451492e-16
y,flt,-1.270292612261900246356955114618e-262,-1.270292612261900105326144500178e-262,4.646657211166997598340596451492e-16
y,flt,-6.351463061309501231784775573090e-263,-6.351463061309500526630722500891e-263,4.646657211166997598340596451492e-16
y,flt,-3.175731530654750615892387786545e-263,-3.175731530654750263315361250445e-263,4.646657211166997598340596451492e-16
y,flt,-1.587865765327375307946193893272e-263,-1.587865765327375131657680625223e-263,4.646657211166997598340596451492e-16
y,flt,-7.939328826636876539730969466362e-264,-7.939328826636875658288403126113e-264,4.646657211166997598340596451492e-16
y,flt,-3.969664413318438269865484733181e-264,-3.969664413318437829144201563057e-264,4.646657211166997598340596451492e-16
y,flt,-1.984832206659219134932742366590e-264,-1.984832206659218914572100781528e-264,4.646657211166997598340596451492e-16
y,flt,-9.924161033296095674663711832952e-265,-9.924161033296094572860503907641e-265,4.646657211166997598340596451492e-16
y,flt,-4.962080516648047837331855916476e-265,-4.962080516648047286430251953821e-265,4.646657211166997598340596451492e-16
y,flt,-2.481040258324023918665927958238e-265,-2.481040258324023643215125976910e-265,4.646657211166997598340596451492e-16
y,flt,-1.240520129162011959332963979119e-265,-1.240520129162011821607562988455e-265,4.646657211166997598340596451492e-16
y,flt,-6.202600645810059796664819895595e-266,-6.202600645810059108037814942276e-266,4.646657211166997598340596451492e-16
y,flt,-3.101300322905029898332409947798e-266,-3.101300322905029554018907471138e-266,4.646657211166997598340596451492e-16
y,flt,-1.550650161452514949166204973899e-266,-1.550650161452514777009453735569e-266,4.646657211166997598340596451492e-16
y,flt,-7.753250807262574745831024869494e-267,-7.753250807262573885047268677845e-267,4.646657211166997598340596451492e-16
y,flt,-3.876625403631287372915512434747e-267,-3.876625403631286942523634338922e-267,4.646657211166997598340596451492e-16
y,flt,-1.938312701815643686457756217374e-267,-1.938312701815643471261817169461e-267,4.646657211166997598340596451492e-16
y,flt,-9.691563509078218432288781086868e-268,-9.691563509078217356309085847306e-268,4.646657211166997598340596451492e-16
y,flt,-4.845781754539109216144390543434e-268,-4.845781754539108678154542923653e-268,4.646657211166997598340596451492e-16
y,flt,-2.422890877269554608072195271717e-268,-2.422890877269554339077271461827e-268,4.646657211166997598340596451492e-16
y,flt,-1.211445438634777304036097635858e-268,-1.211445438634777169538635730913e-268,4.646657211166997598340596451492e-16
y,flt,-6.057227193173886520180488179292e-269,-6.057227193173885847693178654566e-269,4.646657211166997598340596451492e-16
y,flt,-3.028613596586943260090244089646e-269,-3.028613596586942923846589327283e-269,4.646657211166997598340596451492e-16
y,flt,-1.514306798293471630045122044823e-269,-1.514306798293471461923294663642e-269,4.646657211166997598340596451492e-16
y,flt,-7.571533991467358150225610224115e-270,-7.571533991467357309616473318208e-270,4.646657211166997598340596451492e-16
y,flt,-3.785766995733679075112805112058e-270,-3.785766995733678654808236659104e-270,4.646657211166997598340596451492e-16
y,flt,-1.892883497866839537556402556029e-270,-1.892883497866839327404118329552e-270,4.646657211166997598340596451492e-16
y,flt,-9.464417489334197687782012780144e-271,-9.464417489334196637020591647760e-271,4.646657211166997598340596451492e-16
y,flt,-4.732208744667098843891006390072e-271,-4.732208744667098318510295823880e-271,4.646657211166997598340596451492e-16
y,flt,-2.366104372333549421945503195036e-271,-2.366104372333549159255147911940e-271,4.646657211166997598340596451492e-16
y,flt,-1.183052186166774710972751597518e-271,-1.183052186166774579627573955970e-271,4.646657211166997598340596451492e-16
y,flt,-5.915260930833873554863757987590e-272,-5.915260930833872898137869779850e-272,4.646657211166997598340596451492e-16
y,flt,-2.957630465416936777431878993795e-272,-2.957630465416936449068934889925e-272,4.646657211166997598340596451492e-16
y,flt,-1.478815232708468388715939496898e-272,-1.478815232708468224534467444962e-272,4.646657211166997598340596451492e-16
y,flt,-7.394076163542341943579697484488e-273,-7.394076163542341122672337224812e-273,4.646657211166997598340596451492e-16
y,flt,-3.697038081771170971789848742244e-273,-3.697038081771170561336168612406e-273,4.646657211166997598340596451492e-16
y,flt,-1.848519040885585485894924371122e-273,-1.848519040885585280668084306203e-273,4.646657211166997598340596451492e-16
y,flt,-9.242595204427927429474621855610e-274,-9.242595204427926403340421531016e-274,4.646657211166997598340596451492e-16
y,flt,-4.621297602213963714737310927805e-274,-4.621297602213963201670210765508e-274,4.646657211166997598340596451492e-16
y,flt,-2.310648801106981857368655463902e-274,-2.310648801106981600835105382754e-274,4.646657211166997598340596451492e-16
y,flt,-1.155324400553490928684327731951e-274,-1.155324400553490800417552691377e-274,4.646657211166997598340596451492e-16
y,flt,-5.776622002767454643421638659756e-275,-5.776622002767454002087763456885e-275,4.646657211166997598340596451492e-16
y,flt,-2.888311001383727321710819329878e-275,-2.888311001383727001043881728442e-275,4.646657211166997598340596451492e-16
y,flt,-1.444155500691863660855409664939e-275,-1.444155500691863500521940864221e-275,4.646657211166997598340596451492e-16
y,flt,-7.220777503459318304277048324695e-276,-7.220777503459317502609704321106e-276,4.646657211166997598340596451492e-16
y,flt,-3.610388751729659152138524162347e-276,-3.610388751729658751304852160553e-276,4.646657211166997598340596451492e-16
y,flt,-1.805194375864829576069262081174e-276,-1.805194375864829375652426080276e-276,4.646657211166997598340596451492e-16
y,flt,-9.025971879324147880346310405869e-277,-9.025971879324146878262130401382e-277,4.646657211166997598340596451492e-16
y,flt,-4.512985939662073940173155202934e-277,-4.512985939662073439131065200691e-277,4.646657211166997598340596451492e-16
y,flt,-2.256492969831036970086577601467e-277,-2.256492969831036719565532600346e-277,4.646657211166997598340596451492e-16
y,flt,-1.128246484915518485043288800734e-277,-1.128246484915518359782766300173e-277,4.646657211166997598340596451492e-16
y,flt,-5.641232424577592425216444003668e-278,-5.641232424577591798913831500864e-278,4.646657211166997598340596451492e-16
y,flt,-2.820616212288796212608222001834e-278,-2.820616212288795899456915750432e-278,4.646657211166997598340596451492e-16
y,flt,-1.410308106144398106304111000917e-278,-1.410308106144397949728457875216e-278,4.646657211166997598340596451492e-16
y,flt,-7.051540530721990531520555004585e-279,-7.051540530721989748642289376080e-279,4.646657211166997598340596451492e-16
y,flt,-3.525770265360995265760277502292e-279,-3.525770265360994874321144688040e-279,4.646657211166997598340596451492e-16
y,flt,-1.762885132680497632880138751146e-279,-1.762885132680497437160572344020e-279,4.646657211166997598340596451492e-16
y,flt,-8.814425663402488164400693755731e-280,-8.814425663402487185802861720100e-280,4.646657211166997598340596451492e-16
y,flt,-4.407212831701244082200346877866e-280,-4.407212831701243592901430860050e-280,4.646657211166997598340596451492e-16
y,flt,-2.203606415850622041100173438933e-280,-2.203606415850621796450715430025e-280,4.646657211166997598340596451492e-16
y,flt,-1.101803207925311020550086719466e-280,-1.101803207925310898225357715012e-280,4.646657211166997598340596451492e-16
y,flt,-5.509016039626555102750433597332e-281,-5.509016039626554491126788575062e-281,4.646657211166997598340596451492e-16
y,flt,-2.754508019813277551375216798666e-281,-2.754508019813277245563394287531e-281,4.646657211166997598340596451492e-16
y,flt,-1.377254009906638775687608399333e-281,-1.377254009906638622781697143766e-281,4.646657211166997598340596451492e-16
y,flt,-6.886270049533193878438041996665e-282,-6.886270049533193113908485718828e-282,4.646657211166997598340596451492e-16
y,flt,-3.443135024766596939219020998332e-282,-3.443135024766596556954242859414e-282,4.646657211166997598340596451492e-16
y,flt,-1.721567512383298469609510499166e-282,-1.721567512383298278477121429707e-282,4.646657211166997598340596451492e-16
y,flt,-8.607837561916492348047552495831e-283,-8.607837561916491392385607148535e-283,4.646657211166997598340596451492e-16
y,flt,-4.303918780958246174023776247916e-283,-4.303918780958245696192803574268e-283,4.646657211166997598340596451492e-16
y,flt,-2.151959390479123087011888123958e-283,-2.151959390479122848096401787134e-283,4.646657211166997598340596451492e-16
y,flt,-1.075979695239561543505944061979e-283,-1.075979695239561424048200893567e-283,4.646657211166997598340596451492e-16
y,flt,-5.379898476197807717529720309895e-284,-5.379898476197807120241004467834e-284,4.646657211166997598340596451492e-16
y,flt,-2.689949238098903858764860154947e-284,-2.689949238098903560120502233917e-284,4.646657211166997598340596451492e-16
y,flt,-1.344974619049451929382430077474e-284,-1.344974619049451780060251116959e-284,4.646657211166997598340596451492e-16
y,flt,-6.724873095247259646912150387368e-285,-6.724873095247258900301255584793e-285,4.646657211166997598340596451492e-16
y,flt,-3.362436547623629823456075193684e-285,-3.362436547623629450150627792397e-285,4.646657211166997598340596451492e-16
y,flt,-1.681218273811814911728037596842e-285,-1.681218273811814725075313896198e-285,4.646657211166997598340596451492e-16
y,flt,-8.406091369059074558640187984210e-286,-8.406091369059073625376569480991e-286,4.646657211166997598340596451492e-16
y,flt,-4.203045684529537279320093992105e-286,-4.203045684529536812688284740496e-286,4.646657211166997598340596451492e-16
y,flt,-2.101522842264768639660046996053e-286,-2.101522842264768406344142370248e-286,4.646657211166997598340596451492e-16
y,flt,-1.050761421132384319830023498026e-286,-1.050761421132384203172071185124e-286,4.646657211166997598340596451492e-16
y,flt,-5.253807105661921599150117490131e-287,-5.253807105661921015860355925620e-287,4.646657211166997598340596451492e-16
y,flt,-2.626903552830960799575058745066e-287,-2.626903552830960507930177962810e-287,4.646657211166997598340596451492e-16
y,flt,-1.313451776415480399787529372533e-287,-1.313451776415480253965088981405e-287,4.646657211166997598340596451492e-16
y,flt,-6.567258882077401998937646862664e-288,-6.567258882077401269825444907024e-288,4.646657211166997598340596451492e-16
y,flt,-3.283629441038700999468823431332e-288,-3.283629441038700634912722453512e-288,4.646657211166997598340596451492e-16
y,flt,-1.641814720519350499734411715666e-288,-1.641814720519350317456361226756e-288,4.646657211166997598340596451492e-16
y,flt,-8.209073602596752498672058578330e-289,-8.209073602596751587281806133781e-289,4.646657211166997598340596451492e-16
y,flt,-4.104536801298376249336029289165e-289,-4.104536801298375793640903066890e-289,4.646657211166997598340596451492e-16
y,flt,-2.052268400649188124668014644583e-289,-2.052268400649187896820451533445e-289,4.646657211166997598340596451492e-16
y,flt,-1.026134200324594062334007322291e-289,-1.026134200324593948410225766723e-289,4.646657211166997598340596451492e-16
